101,"(80,)",0.0,93.0,93.0
101,"(81,)",0.0,93.0,93.0
101,"(82,)",0.0,93.0,93.0
101,"(83,)",0.0,93.0,93.0
101,"(84,)",0.0,93.0,93.0
101,"(85,)",0.0,93.0,93.0
101,"(86,)",0.0,93.0,93.0
101,"(87,)",0.0,93.0,93.0
101,"(88,)",0.0,93.0,93.0
101,"(89,)",0.0,93.0,93.0
101,"(90,)",0.0,93.0,93.0
101,"(91,)",0.0,93.0,93.0
101,"(92,)",0.0,93.0,93.0
101,"(93,)",0.0,93.0,93.0
101,"(94,)",0.0,93.0,93.0
101,"(95,)",0.0,93.0,93.0
101,"(96,)",0.0,93.0,93.0
101,"(98,)",0.0,93.0,93.0
101,"(99,)",0.0,93.0,93.0
101,"(100,)",0.0,93.0,93.0
101,"(101,)",0.0,93.0,93.0
101,"(102,)",0.0,93.0,93.0
101,"(103,)",0.0,93.0,93.0
101,"(104,)",0.0,93.0,93.0
101,"(105,)",0.0,93.0,93.0
101,"(106,)",0.0,93.0,93.0
101,"(107,)",0.0,93.0,93.0
101,"(108,)",0.0,93.0,93.0
101,"(109,)",0.0,93.0,93.0
101,"(110,)",0.0,93.0,93.0
101,"(111,)",0.0,93.0,93.0
101,"(112,)",0.0,93.0,93.0
101,"(113,)",0.0,93.0,93.0
101,"(114,)",0.0,93.0,93.0
101,"(116,)",0.0,93.0,93.0
101,"(117,)",0.0,93.0,93.0
101,"(118,)",0.0,93.0,93.0
101,"(119,)",0.0,93.0,93.0
101,"(120,)",0.0,93.0,93.0
101,"(121,)",0.0,93.0,93.0
101,"(122,)",0.0,93.0,93.0
101,"(123,)",0.0,93.0,93.0
101,"(124,)",0.0,93.0,93.0
101,"(125,)",0.0,93.0,93.0
101,"(126,)",0.0,93.0,93.0
101,"(127,)",0.0,93.0,93.0
101,"(128,)",0.0,93.0,93.0
101,"(129,)",0.0,93.0,93.0
101,"(130,)",0.0,93.0,93.0
101,"(132,)",0.0,93.0,93.0
101,"(133,)",0.0,93.0,93.0
101,"(134,)",0.0,93.0,93.0
101,"(135,)",0.0,93.0,93.0
101,"(136,)",0.0,93.0,93.0
101,"(137,)",0.0,93.0,93.0
101,"(138,)",0.0,93.0,93.0
101,"(139,)",0.0,93.0,93.0
101,"(140,)",0.0,93.0,93.0
101,"(141,)",0.0,93.0,93.0
101,"(142,)",0.0,93.0,93.0
101,"(143,)",0.0,93.0,93.0
101,"(144,)",0.0,93.0,93.0
101,"(145,)",0.0,93.0,93.0
101,"(146,)",0.0,93.0,93.0
101,"(147,)",0.0,93.0,93.0
101,"(148,)",0.0,93.0,93.0
101,"(149,)",0.0,93.0,93.0
101,"(150,)",0.0,93.0,93.0
101,"(151,)",0.0,93.0,93.0
101,"(152,)",0.0,93.0,93.0
101,"(153,)",0.0,93.0,93.0
101,"(154,)",0.0,93.0,93.0
101,"(155,)",0.0,93.0,93.0
101,"(156,)",0.0,93.0,93.0
101,"(157,)",0.0,93.0,93.0
101,"(159,)",0.0,93.0,93.0
101,"(160,)",0.0,93.0,93.0
101,"(161,)",0.0,93.0,93.0
101,"(162,)",0.0,93.0,93.0
101,"(163,)",0.0,93.0,93.0
101,"(164,)",0.0,93.0,93.0
101,"(165,)",0.0,93.0,93.0
101,"(166,)",0.0,93.0,93.0
101,"(167,)",0.0,93.0,93.0
101,"(168,)",0.0,93.0,93.0
101,"(169,)",0.0,93.0,93.0
101,"(170,)",0.0,93.0,93.0
101,"(171,)",0.0,93.0,93.0
101,"(172,)",0.0,93.0,93.0
101,"(173,)",0.0,93.0,93.0
101,"(174,)",0.0,93.0,93.0
101,"(175,)",0.0,93.0,93.0
101,"(176,)",0.0,93.0,93.0
101,"(177,)",0.0,93.0,93.0
101,"(178,)",0.0,93.0,93.0
101,"(179,)",0.0,93.0,93.0
101,"(180,)",0.0,93.0,93.0
101,"(181,)",0.0,93.0,93.0
101,"(182,)",0.0,93.0,93.0
101,"(183,)",0.0,93.0,93.0
101,"(184,)",0.0,93.0,93.0
101,"(185,)",0.0,93.0,93.0
101,"(186,)",0.0,93.0,93.0
101,"(187,)",0.0,93.0,93.0
101,"(188,)",0.0,93.0,93.0
101,"(189,)",0.0,93.0,93.0
101,"(190,)",0.0,93.0,93.0
101,"(191,)",0.0,93.0,93.0
101,"(192,)",0.0,93.0,93.0
101,"(193,)",0.0,93.0,93.0
101,"(194,)",0.0,93.0,93.0
101,"(195,)",0.0,93.0,93.0
101,"(196,)",0.0,93.0,93.0
101,"(197,)",0.0,93.0,93.0
101,"(198,)",0.0,93.0,93.0
101,"(199,)",0.0,93.0,93.0
101,"(200,)",0.0,93.0,93.0
101,"(201,)",0.0,93.0,93.0
101,"(202,)",0.0,93.0,93.0
101,"(203,)",0.0,93.0,93.0
101,"(204,)",0.0,93.0,93.0
101,"(205,)",0.0,93.0,93.0
101,"(206,)",0.0,93.0,93.0
101,"(207,)",0.0,93.0,93.0
101,"(208,)",0.0,93.0,93.0
101,"(209,)",0.0,93.0,93.0
101,"(210,)",0.0,93.0,93.0
101,"(211,)",0.0,93.0,93.0
101,"(212,)",0.0,93.0,93.0
101,"(213,)",0.0,93.0,93.0
101,"(214,)",0.0,93.0,93.0
101,"(215,)",0.0,93.0,93.0
101,"(216,)",0.0,93.0,93.0
101,"(217,)",0.0,93.0,93.0
101,"(218,)",0.0,93.0,93.0
101,"(219,)",0.0,93.0,93.0
101,"(220,)",0.0,93.0,93.0
101,"(221,)",0.0,93.0,93.0
101,"(222,)",0.0,93.0,93.0
101,"(223,)",0.0,93.0,93.0
101,"(224,)",0.0,93.0,93.0
101,"(225,)",0.0,93.0,93.0
101,"(226,)",0.0,93.0,93.0
101,"(227,)",0.0,93.0,93.0
101,"(228,)",0.0,93.0,93.0
101,"(229,)",0.0,93.0,93.0
101,"(231,)",0.0,93.0,93.0
101,"(232,)",0.0,93.0,93.0
101,"(233,)",0.0,93.0,93.0
101,"(234,)",0.0,93.0,93.0
101,"(235,)",0.0,93.0,93.0
101,"(236,)",0.0,93.0,93.0
101,"(237,)",0.0,93.0,93.0
101,"(238,)",0.0,93.0,93.0
101,"(239,)",0.0,93.0,93.0
101,"(240,)",0.0,93.0,93.0
101,"(241,)",0.0,93.0,93.0
101,"(242,)",0.0,93.0,93.0
101,"(243,)",0.0,93.0,93.0
101,"(244,)",0.0,93.0,93.0
101,"(245,)",0.0,93.0,93.0
101,"(246,)",0.0,93.0,93.0
101,"(247,)",0.0,93.0,93.0
101,"(248,)",0.0,93.0,93.0
101,"(249,)",0.0,93.0,93.0
101,"(250,)",0.0,93.0,93.0
101,"(251,)",0.0,93.0,93.0
101,"(252,)",0.0,93.0,93.0
101,"(253,)",0.0,93.0,93.0
101,"(254,)",0.0,93.0,93.0
101,"(255,)",0.0,93.0,93.0
101,"(256,)",0.0,93.0,93.0
101,"(257,)",0.0,93.0,93.0
101,"(258,)",0.0,93.0,93.0
101,"(260,)",0.0,93.0,93.0
101,"(261,)",0.0,93.0,93.0
101,"(262,)",0.0,93.0,93.0
101,"(263,)",0.0,93.0,93.0
101,"(264,)",0.0,93.0,93.0
101,"(265,)",0.0,93.0,93.0
101,"(266,)",0.0,93.0,93.0
101,"(267,)",0.0,93.0,93.0
101,"(268,)",0.0,93.0,93.0
101,"(269,)",0.0,93.0,93.0
101,"(270,)",0.0,93.0,93.0
101,"(271,)",0.0,93.0,93.0
101,"(272,)",0.0,93.0,93.0
101,"(273,)",0.0,93.0,93.0
101,"(274,)",0.0,93.0,93.0
101,"(275,)",0.0,93.0,93.0
101,"(276,)",0.0,93.0,93.0
101,"(277,)",0.0,93.0,93.0
101,"(278,)",0.0,93.0,93.0
101,"(279,)",0.0,93.0,93.0
101,"(280,)",0.0,93.0,93.0
101,"(281,)",0.0,93.0,93.0
101,"(282,)",0.0,93.0,93.0
101,"(283,)",0.0,93.0,93.0
101,"(284,)",0.0,93.0,93.0
101,"(285,)",0.0,93.0,93.0
101,"(286,)",0.0,93.0,93.0
101,"(287,)",0.0,93.0,93.0
101,"(288,)",0.0,93.0,93.0
101,"(289,)",0.0,93.0,93.0
101,"(290,)",0.0,93.0,93.0
101,"(291,)",0.0,93.0,93.0
101,"(292,)",0.0,93.0,93.0
101,"(293,)",0.0,93.0,93.0
101,"(294,)",0.0,93.0,93.0
101,"(295,)",0.0,93.0,93.0
101,"(296,)",0.0,93.0,93.0
101,"(297,)",0.0,93.0,93.0
101,"(298,)",0.0,93.0,93.0
101,"(299,)",0.0,93.0,93.0
101,"(300,)",0.0,93.0,93.0
101,"(301,)",0.0,93.0,93.0
101,"(302,)",0.0,93.0,93.0
101,"(303,)",0.0,93.0,93.0
101,"(304,)",0.0,93.0,93.0
101,"(305,)",0.0,93.0,93.0
101,"(306,)",0.0,93.0,93.0
101,"(307,)",0.0,93.0,93.0
101,"(308,)",0.0,93.0,93.0
101,"(309,)",0.0,93.0,93.0
101,"(310,)",0.0,93.0,93.0
101,"(311,)",0.0,93.0,93.0
101,"(312,)",0.0,93.0,93.0
101,"(313,)",0.0,93.0,93.0
101,"(314,)",0.0,93.0,93.0
101,"(315,)",0.0,93.0,93.0
101,"(316,)",0.0,93.0,93.0
101,"(317,)",0.0,93.0,93.0
101,"(319,)",0.0,93.0,93.0
101,"(320,)",0.0,93.0,93.0
101,"(321,)",0.0,93.0,93.0
101,"(322,)",0.0,93.0,93.0
101,"(323,)",0.0,93.0,93.0
101,"(324,)",0.0,93.0,93.0
101,"(325,)",0.0,93.0,93.0
101,"(326,)",0.0,93.0,93.0
101,"(327,)",0.0,93.0,93.0
101,"(328,)",0.0,93.0,93.0
101,"(329,)",0.0,93.0,93.0
101,"(330,)",0.0,93.0,93.0
101,"(331,)",0.0,93.0,93.0
101,"(332,)",0.0,93.0,93.0
101,"(333,)",0.0,93.0,93.0
101,"(334,)",0.0,93.0,93.0
101,"(335,)",0.0,93.0,93.0
101,"(336,)",0.0,93.0,93.0
101,"(337,)",0.0,93.0,93.0
101,"(338,)",0.0,93.0,93.0
101,"(339,)",0.0,93.0,93.0
101,"(340,)",0.0,93.0,93.0
101,"(341,)",0.0,93.0,93.0
101,"(342,)",0.0,93.0,93.0
101,"(343,)",0.0,93.0,93.0
101,"(345,)",0.0,93.0,93.0
101,"(346,)",0.0,93.0,93.0
101,"(347,)",0.0,93.0,93.0
101,"(348,)",0.0,93.0,93.0
101,"(349,)",0.0,93.0,93.0
101,"(350,)",0.0,93.0,93.0
101,"(351,)",0.0,93.0,93.0
101,"(352,)",0.0,93.0,93.0
101,"(353,)",0.0,93.0,93.0
101,"(354,)",0.0,93.0,93.0
101,"(355,)",0.0,93.0,93.0
101,"(356,)",0.0,93.0,93.0
101,"(357,)",0.0,93.0,93.0
101,"(358,)",0.0,93.0,93.0
101,"(359,)",0.0,93.0,93.0
101,"(360,)",0.0,93.0,93.0
101,"(362,)",0.0,93.0,93.0
101,"(363,)",0.0,93.0,93.0
101,"(364,)",0.0,93.0,93.0
101,"(365,)",0.0,93.0,93.0
101,"(366,)",0.0,93.0,93.0
101,"(367,)",0.0,93.0,93.0
101,"(368,)",0.0,93.0,93.0
101,"(369,)",0.0,93.0,93.0
101,"(371,)",0.0,93.0,93.0
101,"(372,)",0.0,93.0,93.0
101,"(373,)",0.0,93.0,93.0
101,"(374,)",0.0,93.0,93.0
101,"(375,)",0.0,93.0,93.0
101,"(376,)",0.0,93.0,93.0
101,"(377,)",0.0,93.0,93.0
101,"(378,)",0.0,93.0,93.0
101,"(379,)",0.0,93.0,93.0
101,"(380,)",0.0,93.0,93.0
101,"(381,)",0.0,93.0,93.0
101,"(382,)",0.0,93.0,93.0
101,"(383,)",0.0,93.0,93.0
101,"(385,)",0.0,93.0,93.0
101,"(386,)",0.0,93.0,93.0
101,"(387,)",0.0,93.0,93.0
101,"(388,)",0.0,93.0,93.0
101,"(389,)",0.0,93.0,93.0
101,"(390,)",0.0,93.0,93.0
101,"(391,)",0.0,93.0,93.0
101,"(392,)",0.0,93.0,93.0
101,"(393,)",0.0,93.0,93.0
101,"(394,)",0.0,93.0,93.0
101,"(395,)",0.0,93.0,93.0
101,"(396,)",0.0,93.0,93.0
101,"(397,)",0.0,93.0,93.0
101,"(399,)",0.0,93.0,93.0
101,"(400,)",0.0,93.0,93.0
101,"(401,)",0.0,93.0,93.0
101,"(403,)",0.0,93.0,93.0
101,"(404,)",0.0,93.0,93.0
101,"(405,)",0.0,93.0,93.0
101,"(406,)",0.0,93.0,93.0
101,"(407,)",0.0,93.0,93.0
101,"(408,)",0.0,93.0,93.0
101,"(409,)",0.0,93.0,93.0
101,"(410,)",0.0,93.0,93.0
101,"(411,)",0.0,93.0,93.0
101,"(412,)",0.0,93.0,93.0
101,"(413,)",0.0,93.0,93.0
101,"(414,)",0.0,93.0,93.0
101,"(415,)",0.0,93.0,93.0
101,"(416,)",0.0,93.0,93.0
101,"(417,)",0.0,93.0,93.0
101,"(418,)",0.0,93.0,93.0
101,"(419,)",0.0,93.0,93.0
101,"(420,)",0.0,93.0,93.0
101,"(421,)",0.0,93.0,93.0
101,"(422,)",0.0,93.0,93.0
101,"(423,)",0.0,93.0,93.0
101,"(424,)",0.0,93.0,93.0
101,"(425,)",0.0,93.0,93.0
101,"(426,)",0.0,93.0,93.0
101,"(427,)",0.0,93.0,93.0
101,"(428,)",0.0,93.0,93.0
101,"(429,)",0.0,93.0,93.0
101,"(430,)",0.0,93.0,93.0
101,"(431,)",0.0,93.0,93.0
101,"(432,)",0.0,93.0,93.0
101,"(433,)",0.0,93.0,93.0
101,"(434,)",0.0,93.0,93.0
101,"(435,)",0.0,93.0,93.0
101,"(436,)",0.0,93.0,93.0
101,"(437,)",0.0,93.0,93.0
101,"(438,)",0.0,93.0,93.0
101,"(440,)",0.0,93.0,93.0
101,"(441,)",0.0,93.0,93.0
101,"(442,)",0.0,93.0,93.0
101,"(443,)",0.0,93.0,93.0
101,"(444,)",0.0,93.0,93.0
101,"(445,)",0.0,93.0,93.0
101,"(446,)",0.0,93.0,93.0
101,"(447,)",0.0,93.0,93.0
101,"(448,)",0.0,93.0,93.0
101,"(449,)",0.0,93.0,93.0
101,"(450,)",0.0,93.0,93.0
101,"(451,)",0.0,93.0,93.0
101,"(452,)",0.0,93.0,93.0
101,"(453,)",0.0,93.0,93.0
101,"(454,)",0.0,93.0,93.0
101,"(455,)",0.0,93.0,93.0
101,"(456,)",0.0,93.0,93.0
101,"(457,)",0.0,93.0,93.0
101,"(458,)",0.0,93.0,93.0
101,"(459,)",0.0,93.0,93.0
101,"(460,)",0.0,93.0,93.0
101,"(461,)",0.0,93.0,93.0
101,"(462,)",0.0,93.0,93.0
101,"(463,)",0.0,93.0,93.0
101,"(464,)",0.0,93.0,93.0
101,"(465,)",0.0,93.0,93.0
101,"(466,)",0.0,93.0,93.0
101,"(467,)",0.0,93.0,93.0
101,"(468,)",0.0,93.0,93.0
101,"(469,)",0.0,93.0,93.0
101,"(470,)",0.0,93.0,93.0
101,"(471,)",0.0,93.0,93.0
101,"(472,)",0.0,93.0,93.0
101,"(473,)",0.0,93.0,93.0
101,"(474,)",0.0,93.0,93.0
101,"(475,)",0.0,93.0,93.0
101,"(476,)",0.0,93.0,93.0
101,"(477,)",0.0,93.0,93.0
101,"(478,)",0.0,93.0,93.0
101,"(479,)",0.0,93.0,93.0
101,"(481,)",0.0,93.0,93.0
101,"(482,)",0.0,93.0,93.0
101,"(483,)",0.0,93.0,93.0
101,"(484,)",0.0,93.0,93.0
101,"(485,)",0.0,93.0,93.0
101,"(486,)",0.0,93.0,93.0
101,"(487,)",0.0,93.0,93.0
101,"(488,)",0.0,93.0,93.0
101,"(489,)",0.0,93.0,93.0
101,"(490,)",0.0,93.0,93.0
101,"(491,)",0.0,93.0,93.0
101,"(492,)",0.0,93.0,93.0
101,"(493,)",0.0,93.0,93.0
101,"(494,)",0.0,93.0,93.0
101,"(495,)",0.0,93.0,93.0
101,"(496,)",0.0,93.0,93.0
101,"(497,)",0.0,93.0,93.0
101,"(498,)",0.0,93.0,93.0
101,"(499,)",0.0,93.0,93.0
101,"(500,)",0.0,93.0,93.0
101,"(501,)",0.0,93.0,93.0
101,"(502,)",0.0,93.0,93.0
101,"(503,)",0.0,93.0,93.0
101,"(504,)",0.0,93.0,93.0
101,"(505,)",0.0,93.0,93.0
101,"(506,)",0.0,93.0,93.0
101,"(507,)",0.0,93.0,93.0
101,"(508,)",0.0,93.0,93.0
101,"(509,)",0.0,93.0,93.0
101,"(510,)",0.0,93.0,93.0
101,"(511,)",0.0,93.0,93.0
